latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,confidence,bright_ti5,frp,daynight,type,month,year,season,low_confidence,nearest_landuse_class,distance_to_landuse_m,worldcover_class,jharkhand_district,label_final,ti_diff,log_frp,month_sin,month_cos,hour,hour_sin,hour_cos,daynight_bin,low_confidence_int,confidence_ordinal,source_cluster_id,n_detections_at_source,unique_days_active,days_active_span,predicted_class,prediction_confidence,prob_agricultural_burning,prob_forest_fire,prob_industrial,prob_quarry_mining,prob_vegetation_fire_open_scrub
23.80337,86.32779,331.75,0.33,0.55,2022-01-17,1919,n,289.98,3.14,N,2,1,2022,Winter,False,No OSM match,958.3,Bare/sparse vegetation,Dhanbad,Unclassified,41.76999999999998,1.420695787837223,0.4999999999999999,0.8660254037844387,19,-0.9659258262890684,0.2588190451025203,0,0,1,7066_25626,269,228,728,Vegetation fire (open/scrub),0.6386905,0.00327099,0.0033499964,0.011956723,0.34273177,0.6386905
23.80457,86.33055,295.96,0.33,0.55,2022-01-17,1919,n,284.62,1.22,N,2,1,2022,Winter,False,No OSM match,1227.8,Grassland,Dhanbad,Unclassified,11.339999999999977,0.7975071958841881,0.4999999999999999,0.8660254037844387,19,-0.9659258262890684,0.2588190451025203,0,0,1,7066_25627,270,210,726,Vegetation fire (open/scrub),0.6037655,0.00081762014,0.00204147,0.007728698,0.38564673,0.6037655
23.80488,86.32719,327.05,0.33,0.55,2022-01-17,1919,n,290.47,2.84,N,2,1,2022,Winter,False,No OSM match,886.1,Bare/sparse vegetation,Dhanbad,Unclassified,36.579999999999984,1.3454723665996355,0.4999999999999999,0.8660254037844387,19,-0.9659258262890684,0.2588190451025203,0,0,1,7066_25626,269,228,728,Vegetation fire (open/scrub),0.744757,0.0013106829,0.0037467254,0.007695087,0.24249047,0.744757
23.80612,86.31371,301.3,0.33,0.56,2022-01-17,1919,n,288.09,0.89,N,2,1,2022,Winter,False,No OSM match,510.7,Bare/sparse vegetation,Dhanbad,Unclassified,13.210000000000036,0.636576829071551,0.4999999999999999,0.8660254037844387,19,-0.9659258262890684,0.2588190451025203,0,0,1,7066_25622,29,28,707,Quarry/Mining,0.96495104,0.0023988786,0.0012229579,0.0007716818,0.96495104,0.030655466
23.80986,86.31496,306.77,0.33,0.55,2022-01-17,1919,n,290.39,1.82,N,2,1,2022,Winter,False,No OSM match,676.7,Bare/sparse vegetation,Dhanbad,Unclassified,16.379999999999995,1.0367368849500225,0.4999999999999999,0.8660254037844387,19,-0.9659258262890684,0.2588190451025203,0,0,1,7068_25622,9,8,588,Quarry/Mining,0.5654086,0.024901899,0.013925149,0.11742115,0.5654086,0.2783432
23.81127,86.31441,296.47,0.33,0.56,2022-01-17,1919,n,286.4,0.89,N,2,1,2022,Winter,False,No OSM match,840.1,Tree cover,Dhanbad,Unclassified,10.07000000000005,0.636576829071551,0.4999999999999999,0.8660254037844387,19,-0.9659258262890684,0.2588190451025203,0,0,1,7068_25622,9,8,588,Industrial,0.41674453,0.018615723,0.06844049,0.41674453,0.32786024,0.16833909
23.77841,86.39334,328.39,0.56,0.69,2022-01-18,632,l,299.54,5.96,D,2,1,2022,Winter,True,No OSM match,936.5,Bare/sparse vegetation,Dhanbad,Unclassified,28.84999999999997,1.9401794743463283,0.4999999999999999,0.8660254037844387,6,1.0,6.123233995736766e-17,1,1,0,7058_25646,275,249,724,Industrial,0.6863806,0.0010066311,0.0019428588,0.6863806,0.29410794,0.01656189
23.80496,86.32655,327.28,0.52,0.67,2022-01-18,813,l,299.69,6.14,D,2,1,2022,Winter,True,No OSM match,821.3,Bare/sparse vegetation,Dhanbad,Unclassified,27.58999999999997,1.965712776351493,0.4999999999999999,0.8660254037844387,8,0.8660254037844387,-0.4999999999999998,1,1,0,7066_25626,269,228,728,Vegetation fire (open/scrub),0.52854437,0.0028400517,0.010142584,0.03315111,0.42532188,0.52854437
22.79921,86.08657,296.94,0.67,0.74,2022-01-18,1900,n,283.57,2.35,N,2,1,2022,Winter,False,No OSM match,693.9,Cropland,Saraikela-Kharsawan,Unclassified,13.370000000000005,1.208960345836975,0.4999999999999999,0.8660254037844387,19,-0.9659258262890684,0.2588190451025203,0,0,1,6768_25555,204,189,727,Industrial,0.9994716,8.0926395e-05,0.00017404216,0.9994716,6.759461e-05,0.00020586753
23.67964,86.08562,308.53,0.68,0.74,2022-01-18,1900,n,277.88,4.14,N,2,1,2022,Winter,False,No OSM match,1078.6,Bare/sparse vegetation,Bokaro,Unclassified,30.649999999999977,1.6370530794670737,0.4999999999999999,0.8660254037844387,19,-0.9659258262890684,0.2588190451025203,0,0,1,7029_25554,318,276,728,Industrial,0.9981774,0.0001705295,0.00031753606,0.9981774,0.00090544263,0.0004291222
23.6805,86.39178,299.33,0.65,0.73,2022-01-18,1900,n,280.92,3.04,N,2,1,2022,Winter,False,No OSM match,677.6,Tree cover,Dhanbad,Unclassified,18.409999999999968,1.396244691973059,0.4999999999999999,0.8660254037844387,19,-0.9659258262890684,0.2588190451025203,0,0,1,7029_25645,69,65,714,Vegetation fire (open/scrub),0.41976416,0.08177532,0.038292885,0.14003223,0.32013544,0.41976416
23.68114,86.08454,304.83,0.68,0.74,2022-01-18,1900,n,279.88,1.55,N,2,1,2022,Winter,False,No OSM match,1036.3,Bare/sparse vegetation,Bokaro,Unclassified,24.94999999999999,0.9360933591703348,0.4999999999999999,0.8660254037844387,19,-0.9659258262890684,0.2588190451025203,0,0,1,7029_25554,318,276,728,Industrial,0.99827445,0.0001895682,0.00023369516,0.99827445,0.0009139245,0.0003883577
23.71821,86.44246,304.84,0.65,0.73,2022-01-18,1900,n,280.57,5.12,N,2,1,2022,Winter,False,No OSM match,1526.8,Bare/sparse vegetation,Dhanbad,Unclassified,24.269999999999985,1.8115620965242347,0.4999999999999999,0.8660254037844387,19,-0.9659258262890684,0.2588190451025203,0,0,1,7040_25660,177,162,723,Vegetation fire (open/scrub),0.8053533,0.002934786,0.015586607,0.077460684,0.09866465,0.8053533
23.71935,86.44173,305.77,0.65,0.73,2022-01-18,1900,n,284.46,2.66,N,2,1,2022,Winter,False,No OSM match,1380.0,Bare/sparse vegetation,Dhanbad,Unclassified,21.31,1.297463147413275,0.4999999999999999,0.8660254037844387,19,-0.9659258262890684,0.2588190451025203,0,0,1,7041_25660,198,180,728,Vegetation fire (open/scrub),0.72290117,0.002775056,0.010822411,0.15156892,0.11193243,0.72290117
23.7541,86.41933,301.5,0.65,0.73,2022-01-18,1900,n,278.21,1.37,N,2,1,2022,Winter,False,No OSM match,1486.5,Bare/sparse vegetation,Dhanbad,Unclassified,23.29000000000002,0.8628899551470398,0.4999999999999999,0.8660254037844387,19,-0.9659258262890684,0.2588190451025203,0,0,1,7051_25653,142,135,717,Industrial,0.62002844,0.002784069,0.0094023235,0.62002844,0.010594222,0.357191
23.75515,85.85594,299.63,0.71,0.75,2022-01-18,1900,n,281.43,3.78,N,2,1,2022,Winter,False,No OSM match,1537.2,Grassland,Bokaro,Unclassified,18.19999999999999,1.5644405465033646,0.4999999999999999,0.8660254037844387,19,-0.9659258262890684,0.2588190451025203,0,0,1,7051_25486,123,117,702,Vegetation fire (open/scrub),0.6223363,0.011511468,0.03834697,0.24195518,0.0858501,0.6223363
23.75756,85.85764,299.66,0.71,0.75,2022-01-18,1900,n,279.02,1.68,N,2,1,2022,Winter,False,No OSM match,1388.6,Grassland,Bokaro,Unclassified,20.640000000000043,0.9858167945227652,0.4999999999999999,0.8660254037844387,19,-0.9659258262890684,0.2588190451025203,0,0,1,7052_25487,54,52,727,Vegetation fire (open/scrub),0.5060091,0.041758273,0.018722894,0.3627302,0.07077955,0.5060091
23.7804,86.34683,295.94,0.66,0.73,2022-01-18,1900,n,273.6,0.98,N,2,1,2022,Winter,False,No OSM match,804.3,Bare/sparse vegetation,Dhanbad,Unclassified,22.33999999999997,0.6830968447064438,0.4999999999999999,0.8660254037844387,19,-0.9659258262890684,0.2588190451025203,0,0,1,7059_25632,454,344,729,Industrial,0.9584565,0.0014580559,0.0020122726,0.9584565,0.02896356,0.0091095995
23.67011,86.09283,302.97,0.43,0.62,2022-01-18,2040,n,283.52,0.77,N,2,1,2022,Winter,False,No OSM match,578.2,Tree cover,Bokaro,Unclassified,19.450000000000045,0.5709795465857378,0.4999999999999999,0.8660254037844387,20,-0.8660254037844386,0.5000000000000001,0,0,1,7026_25556,75,72,721,Industrial,0.99420893,0.00026126005,0.0005424773,0.99420893,0.0028329277,0.002154409
23.67772,86.08597,304.77,0.43,0.62,2022-01-18,2040,n,284.82,2.14,N,2,1,2022,Winter,False,No OSM match,1232.4,Bare/sparse vegetation,Bokaro,Unclassified,19.94999999999999,1.144222799920162,0.4999999999999999,0.8660254037844387,20,-0.8660254037844386,0.5000000000000001,0,0,1,7028_25554,304,270,720,Industrial,0.9981054,0.00013237332,0.00029319193,0.9981054,0.000928581,0.0005404394
23.68133,86.09605,302.18,0.43,0.62,2022-01-18,2040,n,282.63,1.26,N,2,1,2022,Winter,False,No OSM match,543.1,Tree cover,Bokaro,Unclassified,19.55000000000001,0.8153648132841945,0.4999999999999999,0.8660254037844387,20,-0.8660254037844386,0.5000000000000001,0,0,1,7029_25557,311,260,728,Industrial,0.9990164,3.9647573e-05,0.00013771497,0.9990164,0.0005186124,0.00028765673
23.6911,86.3902,308.05,0.45,0.63,2022-01-18,2040,n,285.05,1.85,N,2,1,2022,Winter,False,No OSM match,570.3,Tree cover,Dhanbad,Unclassified,23.0,1.0473189942805592,0.4999999999999999,0.8660254037844387,20,-0.8660254037844386,0.5000000000000001,0,0,1,7032_25645,277,228,727,Quarry/Mining,0.9961278,0.00015954672,0.00035058777,0.002442336,0.9961278,0.0009198071
23.69164,86.38768,297.9,0.45,0.63,2022-01-18,2040,n,283.79,1.29,N,2,1,2022,Winter,False,No OSM match,767.2,Tree cover,Dhanbad,Unclassified,14.109999999999957,0.8285518175661483,0.4999999999999999,0.8660254037844387,20,-0.8660254037844386,0.5000000000000001,0,0,1,7032_25644,276,247,728,Quarry/Mining,0.99482167,0.00020118862,0.0003499418,0.0034738518,0.99482167,0.0011533184
23.71025,85.40418,296.69,0.39,0.6,2022-01-18,2040,n,280.93,0.54,N,2,1,2022,Winter,False,No OSM match,2384.2,Tree cover,Hazaribagh,Unclassified,15.759999999999993,0.4317824164255378,0.4999999999999999,0.8660254037844387,20,-0.8660254037844386,0.5000000000000001,0,0,1,7038_25352,37,36,710,Industrial,0.627831,0.21737556,0.01626598,0.627831,0.03136336,0.10716407
23.7192,86.45139,310.15,0.46,0.63,2022-01-18,2040,n,285.76,1.94,N,2,1,2022,Winter,False,No OSM match,2095.8,Bare/sparse vegetation,Dhanbad,Unclassified,24.389999999999983,1.0784095813505905,0.4999999999999999,0.8660254037844387,20,-0.8660254037844386,0.5000000000000001,0,0,1,7041_25663,47,46,696,Vegetation fire (open/scrub),0.9178142,0.010745373,0.010568511,0.034508646,0.026363224,0.9178142
23.72024,86.44698,303.5,0.46,0.63,2022-01-18,2040,n,287.59,1.94,N,2,1,2022,Winter,False,No OSM match,1666.3,Bare/sparse vegetation,Dhanbad,Unclassified,15.910000000000023,1.0784095813505905,0.4999999999999999,0.8660254037844387,20,-0.8660254037844386,0.5000000000000001,0,0,1,7041_25662,264,238,722,Vegetation fire (open/scrub),0.9583041,0.0015135208,0.0039704293,0.012596284,0.023615647,0.9583041
23.72599,86.44853,303.6,0.46,0.63,2022-01-18,2040,n,284.98,1.63,N,2,1,2022,Winter,False,No OSM match,1505.0,Bare/sparse vegetation,Dhanbad,Unclassified,18.620000000000005,0.9669838461896731,0.4999999999999999,0.8660254037844387,20,-0.8660254037844386,0.5000000000000001,0,0,1,7043_25662,61,53,364,Vegetation fire (open/scrub),0.657546,0.027809568,0.025317572,0.02379863,0.26552823,0.657546
23.73547,85.0117,295.23,0.37,0.58,2022-01-18,2040,n,284.06,0.55,N,2,1,2022,Winter,False,No OSM match,2259.1,Bare/sparse vegetation,Chatra,Unclassified,11.170000000000016,0.4382549309311553,0.4999999999999999,0.8660254037844387,20,-0.8660254037844386,0.5000000000000001,0,0,1,7045_25236,25,24,380,Vegetation fire (open/scrub),0.5597824,0.020889156,0.021368347,0.19856848,0.19939159,0.5597824
23.7505,86.42226,295.55,0.45,0.63,2022-01-18,2040,n,275.28,0.85,N,2,1,2022,Winter,False,No OSM match,1766.9,Bare/sparse vegetation,Dhanbad,Unclassified,20.27000000000004,0.6151856390902335,0.4999999999999999,0.8660254037844387,20,-0.8660254037844386,0.5000000000000001,0,0,1,7050_25654,30,29,644,Industrial,0.61873364,0.010088867,0.03263604,0.61873364,0.025883961,0.31265748
23.77123,86.20552,304.58,0.44,0.62,2022-01-18,2040,n,282.7,1.59,N,2,1,2022,Winter,False,No OSM match,1248.1,Grassland,Dhanbad,Unclassified,21.879999999999995,0.9516578757114464,0.4999999999999999,0.8660254037844387,20,-0.8660254037844386,0.5000000000000001,0,0,1,7056_25590,163,149,716,Vegetation fire (open/scrub),0.5778637,0.0050620064,0.008235051,0.31499153,0.093847714,0.5778637
23.77225,86.2012,302.85,0.44,0.62,2022-01-18,2040,n,283.77,1.59,N,2,1,2022,Winter,False,No OSM match,887.4,Bare/sparse vegetation,Dhanbad,Unclassified,19.08000000000004,0.9516578757114464,0.4999999999999999,0.8660254037844387,20,-0.8660254037844386,0.5000000000000001,0,0,1,7056_25589,134,128,612,Vegetation fire (open/scrub),0.6910493,0.0045005293,0.009126014,0.22337592,0.07194825,0.6910493
23.77592,86.21116,307.74,0.44,0.62,2022-01-18,2040,n,284.31,1.69,N,2,1,2022,Winter,False,No OSM match,1500.9,Bare/sparse vegetation,Dhanbad,Unclassified,23.430000000000007,0.9895411936137476,0.4999999999999999,0.8660254037844387,20,-0.8660254037844386,0.5000000000000001,0,0,1,7057_25592,157,134,628,Vegetation fire (open/scrub),0.91568756,0.000806638,0.0016226986,0.03761755,0.04426557,0.91568756
23.77692,86.2069,313.41,0.44,0.62,2022-01-18,2040,n,285.65,1.59,N,2,1,2022,Winter,False,No OSM match,1053.4,Bare/sparse vegetation,Dhanbad,Unclassified,27.760000000000048,0.9516578757114464,0.4999999999999999,0.8660254037844387,20,-0.8660254037844386,0.5000000000000001,0,0,1,7058_25590,116,108,729,Industrial,0.8533105,0.0013439388,0.0032861424,0.8533105,0.10714599,0.034913417
23.78044,86.34644,298.96,0.45,0.63,2022-01-18,2040,n,271.74,0.78,N,2,1,2022,Winter,False,No OSM match,824.8,Grassland,Dhanbad,Unclassified,27.21999999999997,0.5766133643039938,0.4999999999999999,0.8660254037844387,20,-0.8660254037844386,0.5000000000000001,0,0,1,7059_25632,454,344,729,Industrial,0.98266035,0.00018655317,0.000666577,0.98266035,0.013202538,0.0032839528
23.79084,86.35381,307.14,0.45,0.63,2022-01-18,2040,n,282.68,1.79,N,2,1,2022,Winter,False,No OSM match,963.2,Tree cover,Dhanbad,Unclassified,24.45999999999998,1.0260415958332745,0.4999999999999999,0.8660254037844387,20,-0.8660254037844386,0.5000000000000001,0,0,1,7062_25634,280,237,728,Industrial,0.95010024,0.00022408192,0.00050687644,0.95010024,0.04641403,0.0027548159
23.79185,86.34953,301.63,0.45,0.63,2022-01-18,2040,n,283.23,2.5,N,2,1,2022,Winter,False,No OSM match,874.4,Bare/sparse vegetation,Dhanbad,Unclassified,18.399999999999977,1.252762968495368,0.4999999999999999,0.8660254037844387,20,-0.8660254037844386,0.5000000000000001,0,0,1,7062_25633,143,133,716,Quarry/Mining,0.8603428,0.0022024184,0.0032520746,0.116234034,0.8603428,0.017968649
23.79448,86.2347,301.7,0.44,0.62,2022-01-18,2040,n,282.84,0.87,N,2,1,2022,Winter,False,No OSM match,666.2,Grassland,Dhanbad,Unclassified,18.860000000000014,0.6259384308664953,0.4999999999999999,0.8660254037844387,20,-0.8660254037844386,0.5000000000000001,0,0,1,7063_25599,201,192,725,Quarry/Mining,0.96195155,0.00037524142,0.0014329338,0.026102552,0.96195155,0.01013774
23.79643,86.35291,309.61,0.45,0.63,2022-01-18,2040,n,284.31,1.65,N,2,1,2022,Winter,False,No OSM match,579.4,Bare/sparse vegetation,Dhanbad,Unclassified,25.30000000000001,0.9745596399981308,0.4999999999999999,0.8660254037844387,20,-0.8660254037844386,0.5000000000000001,0,0,1,7064_25634,20,19,473,Quarry/Mining,0.67770433,0.008169951,0.008143965,0.07940601,0.67770433,0.22657572
23.80265,86.32912,325.46,0.45,0.63,2022-01-18,2040,n,286.52,1.65,N,2,1,2022,Winter,False,No OSM match,1105.9,Bare/sparse vegetation,Dhanbad,Unclassified,38.94,0.9745596399981308,0.4999999999999999,0.8660254037844387,20,-0.8660254037844386,0.5000000000000001,0,0,1,7065_25627,177,163,729,Quarry/Mining,0.9325162,0.002242478,0.0032410468,0.012793143,0.9325162,0.04920714
23.80271,86.32674,317.41,0.45,0.63,2022-01-18,2040,n,287.23,1.42,N,2,1,2022,Winter,False,No OSM match,868.7,Bare/sparse vegetation,Dhanbad,Unclassified,30.180000000000007,0.883767540168595,0.4999999999999999,0.8660254037844387,20,-0.8660254037844386,0.5000000000000001,0,0,1,7065_25626,381,307,727,Quarry/Mining,0.9631215,0.0011749445,0.002494257,0.008644264,0.9631215,0.024565052
23.80364,86.32486,297.51,0.45,0.63,2022-01-18,2040,n,285.83,3.92,N,2,1,2022,Winter,False,No OSM match,659.4,Bare/sparse vegetation,Dhanbad,Unclassified,11.680000000000009,1.5933085305042167,0.4999999999999999,0.8660254037844387,20,-0.8660254037844386,0.5000000000000001,0,0,1,7066_25625,122,108,728,Quarry/Mining,0.9859512,0.0003521347,0.0015948481,0.0037159512,0.9859512,0.008385873
22.79106,86.19966,329.91,0.49,0.49,2022-01-19,753,l,301.55,5.04,D,2,1,2022,Winter,True,No OSM match,669.3,Bare/sparse vegetation,East Singhbhum,Unclassified,28.360000000000014,1.7984040119467235,0.4999999999999999,0.8660254037844387,7,0.9659258262890684,-0.2588190451025206,1,1,0,6765_25588,358,286,727,Industrial,0.99977285,1.365401e-05,4.473546e-05,0.99977285,6.570403e-05,0.00010311322
23.68346,86.09594,330.49,0.5,0.49,2022-01-19,754,n,297.43,3.85,D,2,1,2022,Winter,False,No OSM match,553.6,Bare/sparse vegetation,Bokaro,Unclassified,33.06,1.5789787049493915,0.4999999999999999,0.8660254037844387,7,0.9659258262890684,-0.2588190451025206,1,0,1,7030_25557,230,202,728,Industrial,0.9991357,5.3146898e-05,9.18036e-05,0.9991357,0.0005032788,0.00021614057
23.77422,86.20782,330.22,0.51,0.49,2022-01-19,754,l,300.94,7.13,D,2,1,2022,Winter,True,No OSM match,1245.0,Bare/sparse vegetation,Dhanbad,Unclassified,29.28000000000003,2.0955609235597192,0.4999999999999999,0.8660254037844387,7,0.9659258262890684,-0.2588190451025206,1,1,0,7057_25591,317,249,708,Vegetation fire (open/scrub),0.93829316,0.00082718395,0.0012188246,0.050123956,0.009536905,0.93829316
23.79393,86.34961,326.65,0.52,0.5,2022-01-19,754,l,300.23,3.32,D,2,1,2022,Winter,True,No OSM match,647.1,Bare/sparse vegetation,Dhanbad,Unclassified,26.41999999999996,1.463255402256019,0.4999999999999999,0.8660254037844387,7,0.9659258262890684,-0.2588190451025206,1,1,0,7063_25633,353,280,729,Quarry/Mining,0.8999681,0.00039380466,0.00069653057,0.096639715,0.8999681,0.0023018764
23.79447,86.35468,328.16,0.52,0.5,2022-01-19,754,l,299.37,3.06,D,2,1,2022,Winter,True,No OSM match,857.8,Bare/sparse vegetation,Dhanbad,Unclassified,28.79000000000002,1.4011829736136412,0.4999999999999999,0.8660254037844387,7,0.9659258262890684,-0.2588190451025206,1,1,0,7063_25634,342,268,729,Industrial,0.84270406,0.00023287536,0.00032552695,0.84270406,0.15554269,0.0011949075
23.80556,86.32732,327.55,0.52,0.5,2022-01-19,754,l,301.76,4.81,D,2,1,2022,Winter,True,No OSM match,904.2,Bare/sparse vegetation,Dhanbad,Unclassified,25.79000000000002,1.7595805708638197,0.4999999999999999,0.8660254037844387,7,0.9659258262890684,-0.2588190451025206,1,1,0,7066_25626,269,228,728,Vegetation fire (open/scrub),0.52675736,0.002687691,0.008579061,0.01526704,0.44670883,0.52675736
23.62934,86.29088,328.92,0.46,0.47,2022-01-19,2021,n,283.12,3.42,N,2,1,2022,Winter,False,No OSM match,851.9,Bare/sparse vegetation,Bokaro,Unclassified,45.80000000000001,1.4861396960896067,0.4999999999999999,0.8660254037844387,20,-0.8660254037844386,0.5000000000000001,0,0,1,7014_25615,46,43,649,Industrial,0.98302543,0.0013379366,0.00036934146,0.98302543,0.0005486761,0.014718588
23.67716,86.08359,297.22,0.44,0.46,2022-01-19,2021,n,284.14,0.81,N,2,1,2022,Winter,False,No OSM match,1423.0,Bare/sparse vegetation,Bokaro,Unclassified,13.08000000000004,0.5933268452777344,0.4999999999999999,0.8660254037844387,20,-0.8660254037844386,0.5000000000000001,0,0,1,7028_25554,304,270,720,Industrial,0.9968041,0.00028911312,0.0005182092,0.9968041,0.0012460032,0.0011425543
23.67964,86.09323,315.54,0.44,0.46,2022-01-19,2021,n,284.16,1.4,N,2,1,2022,Winter,False,No OSM match,840.7,Tree cover,Bokaro,Unclassified,31.379999999999995,0.8754687373538999,0.4999999999999999,0.8660254037844387,20,-0.8660254037844386,0.5000000000000001,0,0,1,7029_25557,311,260,728,Industrial,0.99933666,5.238704e-05,8.984868e-05,0.99933666,0.00034984696,0.0001711909
23.68074,86.39905,301.72,0.46,0.47,2022-01-19,2021,n,284.29,2.11,N,2,1,2022,Winter,False,No OSM match,898.7,Tree cover,Dhanbad,Unclassified,17.430000000000007,1.1346227261911428,0.4999999999999999,0.8660254037844387,20,-0.8660254037844386,0.5000000000000001,0,0,1,7029_25647,229,212,726,Industrial,0.9762901,0.0004842308,0.0006779873,0.9762901,0.01899001,0.0035576273
23.68139,86.08461,297.76,0.44,0.46,2022-01-19,2021,n,284.21,0.81,N,2,1,2022,Winter,False,No OSM match,1013.0,Bare/sparse vegetation,Bokaro,Unclassified,13.550000000000011,0.5933268452777344,0.4999999999999999,0.8660254037844387,20,-0.8660254037844386,0.5000000000000001,0,0,1,7029_25554,318,276,728,Industrial,0.998909,0.0001231377,0.00024609143,0.998909,0.0004564691,0.00026526026
23.68253,86.39011,297.31,0.46,0.47,2022-01-19,2021,n,282.92,1.11,N,2,1,2022,Winter,False,No OSM match,519.3,Grassland,Dhanbad,Unclassified,14.389999999999986,0.7466879474879752,0.4999999999999999,0.8660254037844387,20,-0.8660254037844386,0.5000000000000001,0,0,1,7030_25645,376,315,727,Quarry/Mining,0.9981654,0.00014863317,0.00019271285,0.0011100281,0.9981654,0.00038323863
23.68773,86.38666,296.99,0.46,0.47,2022-01-19,2021,n,284.94,1.88,N,2,1,2022,Winter,False,No OSM match,633.6,Tree cover,Dhanbad,Unclassified,12.050000000000011,1.0577902941478543,0.4999999999999999,0.8660254037844387,20,-0.8660254037844386,0.5000000000000001,0,0,1,7031_25644,254,239,720,Quarry/Mining,0.9941537,0.00031288443,0.0002979372,0.0030639071,0.9941537,0.0021715502
23.69907,85.27956,296.97,0.4,0.44,2022-01-19,2021,n,282.93,1.09,N,2,1,2022,Winter,False,No OSM match,1035.1,Grassland,Hazaribagh,Unclassified,14.04000000000002,0.7371640659767197,0.4999999999999999,0.8660254037844387,20,-0.8660254037844386,0.5000000000000001,0,0,1,7035_25315,42,42,661,Industrial,0.42568564,0.01618175,0.0077016046,0.42568564,0.13688986,0.4135411
23.70173,86.07146,299.18,0.44,0.46,2022-01-19,2021,n,280.72,0.72,N,2,1,2022,Winter,False,No OSM match,1085.4,Tree cover,Bokaro,Unclassified,18.45999999999998,0.5423242908253617,0.4999999999999999,0.8660254037844387,20,-0.8660254037844386,0.5000000000000001,0,0,1,7035_25550,23,22,687,Agricultural burning,0.42626703,0.42626703,0.031141974,0.33854637,0.011061181,0.19298348
23.70595,86.07247,338.61,0.44,0.46,2022-01-19,2021,n,282.97,4.32,N,2,1,2022,Winter,False,No OSM match,1414.0,Tree cover,Bokaro,Unclassified,55.63999999999999,1.6714733033535532,0.4999999999999999,0.8660254037844387,20,-0.8660254037844386,0.5000000000000001,0,0,1,7037_25550,28,27,725,Industrial,0.7203295,0.21544339,0.004563233,0.7203295,0.011912796,0.04775106
23.70852,85.40294,295.21,0.4,0.45,2022-01-19,2021,n,280.74,0.46,N,2,1,2022,Winter,False,No OSM match,2179.6,Tree cover,Hazaribagh,Unclassified,14.46999999999997,0.3784364357202451,0.4999999999999999,0.8660254037844387,20,-0.8660254037844386,0.5000000000000001,0,0,1,7037_25352,33,32,719,Agricultural burning,0.86148363,0.86148363,0.011912227,0.036777887,0.05323446,0.036591817
23.7163,86.45211,302.14,0.47,0.47,2022-01-19,2021,n,284.36,1.77,N,2,1,2022,Winter,False,No OSM match,2347.9,Grassland,Dhanbad,Unclassified,17.779999999999973,1.0188473201992472,0.4999999999999999,0.8660254037844387,20,-0.8660254037844386,0.5000000000000001,0,0,1,7040_25663,46,42,689,Vegetation fire (open/scrub),0.91889054,0.015404833,0.010486555,0.023523342,0.031694684,0.91889054
23.71722,86.44761,310.87,0.47,0.47,2022-01-19,2021,n,287.22,1.77,N,2,1,2022,Winter,False,No OSM match,1941.3,Bare/sparse vegetation,Dhanbad,Unclassified,23.649999999999977,1.0188473201992472,0.4999999999999999,0.8660254037844387,20,-0.8660254037844386,0.5000000000000001,0,0,1,7040_25662,179,167,727,Vegetation fire (open/scrub),0.9327369,0.00097422436,0.0011356202,0.058831867,0.006321471,0.9327369
23.71814,86.44311,307.64,0.47,0.47,2022-01-19,2021,n,286.76,1.84,N,2,1,2022,Winter,False,No OSM match,1570.0,Bare/sparse vegetation,Dhanbad,Unclassified,20.879999999999995,1.043804052173115,0.4999999999999999,0.8660254037844387,20,-0.8660254037844386,0.5000000000000001,0,0,1,7040_25660,177,162,723,Vegetation fire (open/scrub),0.81298196,0.006426719,0.006021637,0.087807074,0.08676266,0.81298196
23.72154,86.4486,308.9,0.47,0.47,2022-01-19,2021,n,290.05,1.27,N,2,1,2022,Winter,False,No OSM match,1715.8,Bare/sparse vegetation,Dhanbad,Unclassified,18.84999999999997,0.8197798314933114,0.4999999999999999,0.8660254037844387,20,-0.8660254037844386,0.5000000000000001,0,0,1,7041_25662,264,238,722,Vegetation fire (open/scrub),0.9696852,0.001404506,0.0017084762,0.011149337,0.016052451,0.9696852
23.72587,86.4496,300.34,0.47,0.47,2022-01-19,2021,n,285.83,1.27,N,2,1,2022,Winter,False,No OSM match,1613.4,Grassland,Dhanbad,Unclassified,14.509999999999993,0.8197798314933114,0.4999999999999999,0.8660254037844387,20,-0.8660254037844386,0.5000000000000001,0,0,1,7043_25662,61,53,364,Vegetation fire (open/scrub),0.7444695,0.011717349,0.0130580785,0.026646292,0.20410877,0.7444695
23.72625,85.00699,295.82,0.38,0.44,2022-01-19,2021,n,281.43,0.58,N,2,1,2022,Winter,False,No OSM match,2450.3,Bare/sparse vegetation,Chatra,Unclassified,14.389999999999986,0.4574248470388754,0.4999999999999999,0.8660254037844387,20,-0.8660254037844386,0.5000000000000001,0,0,1,7043_25234,256,223,727,Industrial,0.4597354,0.0005581485,0.0010449548,0.4597354,0.41853452,0.12012694
23.72678,86.44512,297.24,0.47,0.47,2022-01-19,2021,n,286.25,2.73,N,2,1,2022,Winter,False,No OSM match,1147.2,Bare/sparse vegetation,Dhanbad,Unclassified,10.990000000000007,1.316408233655724,0.4999999999999999,0.8660254037844387,20,-0.8660254037844386,0.5000000000000001,0,0,1,7043_25661,12,12,351,Vegetation fire (open/scrub),0.49661723,0.032911573,0.00739677,0.03602638,0.4270481,0.49661723
